TimestampMs,State,TargetX,TargetY,TargetZ,SetpointA,SetpointB,SetpointC,CountA,CountB,CountC,ErrA,ErrB,ErrC,Status
--- NEW TEST SESSION STARTED ---
37290,3,0.00,0.00,0.00,0,0,0,-13927,-14029,-14477,13927,14029,14477,RUNNING
37313,3,0.00,0.00,0.00,0,0,0,-13996,-14115,-14565,13996,14115,14565,RUNNING
37336,3,0.00,0.00,0.00,0,0,0,-14065,-14197,-14665,14065,14197,14665,RUNNING
37359,3,0.00,0.00,0.00,0,0,0,-14133,-14278,-14744,14133,14278,14744,RUNNING
37384,3,0.00,0.00,0.00,0,0,0,-14214,-14357,-14830,14214,14357,14830,RUNNING
37407,3,0.00,0.00,0.00,0,0,0,-14283,-14436,-14902,14283,14436,14902,RUNNING
37430,3,0.00,0.00,0.00,0,0,0,-14364,-14533,-14973,14364,14533,14973,RUNNING
37453,3,0.00,0.00,0.00,0,0,0,-14458,-14625,-15048,14458,14625,15048,RUNNING
37476,3,0.00,0.00,0.00,0,0,0,-14531,-14696,-15120,14531,14696,15120,RUNNING
37499,3,0.00,0.00,0.00,0,0,0,-14613,-14776,-15192,14613,14776,15192,RUNNING
37522,3,0.00,0.00,0.00,0,0,0,-14695,-14853,-15271,14695,14853,15271,RUNNING
37547,3,0.00,0.00,0.00,0,0,0,-14781,-14933,-15367,14781,14933,15367,RUNNING
37570,3,0.00,0.00,0.00,0,0,0,-14868,-15001,-15452,14868,15001,15452,RUNNING
37593,3,0.00,0.00,0.00,0,0,0,-14942,-15071,-15524,14942,15071,15524,RUNNING
37616,3,0.00,0.00,0.00,0,0,0,-15024,-15147,-15572,15024,15147,15572,RUNNING
37745,3,0.00,0.00,0.00,0,0,0,-15501,-15551,-15908,15501,15551,15908,RUNNING
37867,3,0.00,0.00,0.00,0,0,0,-15908,-15971,-16294,15908,15971,16294,RUNNING
38065,3,0.00,0.00,0.00,0,0,0,-16016,-16464,-16816,16016,16464,16816,RUNNING
38415,3,0.00,0.00,0.00,0,0,0,-16947,-17606,-17539,16947,17606,17539,RUNNING
38603,3,0.00,0.00,0.00,0,0,0,-17606,-18262,-17846,17606,18262,17846,RUNNING
38626,3,0.00,0.00,0.00,0,0,0,-17661,-18302,-17856,17661,18302,17856,RUNNING
38649,3,0.00,0.00,0.00,0,0,0,-17678,-18316,-17857,17678,18316,17857,RUNNING
38672,3,0.00,0.00,0.00,0,0,0,-17656,-18290,-17829,17656,18290,17829,RUNNING
38695,3,0.00,0.00,0.00,0,0,0,-17613,-18248,-17786,17613,18248,17786,RUNNING
38718,3,0.00,0.00,0.00,0,0,0,-17589,-18217,-17766,17589,18217,17766,RUNNING
38743,3,0.00,0.00,0.00,0,0,0,-17596,-18211,-17777,17596,18211,17777,RUNNING
38766,3,0.00,0.00,0.00,0,0,0,-17632,-18225,-17799,17632,18225,17799,RUNNING
38789,3,0.00,0.00,0.00,0,0,0,-17672,-18233,-17823,17672,18233,17823,RUNNING
38812,3,0.00,0.00,0.00,0,0,0,-17682,-18212,-17826,17682,18212,17826,RUNNING
38835,3,0.00,0.00,0.00,0,0,0,-17659,-18170,-17797,17659,18170,17797,RUNNING
38858,3,0.00,0.00,0.00,0,0,0,-17619,-18137,-17758,17619,18137,17758,RUNNING
38883,3,0.00,0.00,0.00,0,0,0,-17606,-18128,-17739,17606,18128,17739,RUNNING
38906,3,0.00,0.00,0.00,0,0,0,-17620,-18152,-17749,17620,18152,17749,RUNNING
38929,3,0.00,0.00,0.00,0,0,0,-17662,-18177,-17776,17662,18177,17776,RUNNING
38952,3,0.00,0.00,0.00,0,0,0,-17698,-18166,-17804,17698,18166,17804,RUNNING
38975,3,0.00,0.00,0.00,0,0,0,-17698,-18131,-17807,17698,18131,17807,RUNNING
38998,3,0.00,0.00,0.00,0,0,0,-17661,-18088,-17781,17661,18088,17781,RUNNING
39021,3,0.00,0.00,0.00,0,0,0,-17623,-18072,-17739,17623,18072,17739,RUNNING
39046,3,0.00,0.00,0.00,0,0,0,-17611,-18091,-17722,17611,18091,17722,RUNNING
39069,3,0.00,0.00,0.00,0,0,0,-17626,-18118,-17732,17626,18118,17732,RUNNING
39092,3,0.00,0.00,0.00,0,0,0,-17669,-18126,-17765,17669,18126,17765,RUNNING
39115,3,0.00,0.00,0.00,0,0,0,-17701,-18095,-17791,17701,18095,17791,RUNNING
39138,3,0.00,0.00,0.00,0,0,0,-17694,-18048,-17794,17694,18048,17794,RUNNING
39161,3,0.00,0.00,0.00,0,0,0,-17657,-18020,-17763,17657,18020,17763,RUNNING
39184,3,0.00,0.00,0.00,0,0,0,-17628,-18024,-17724,17628,18024,17724,RUNNING
39209,3,0.00,0.00,0.00,0,0,0,-17631,-18056,-17709,17631,18056,17709,RUNNING
39232,3,0.00,0.00,0.00,0,0,0,-17665,-18076,-17720,17665,18076,17720,RUNNING
39255,3,0.00,0.00,0.00,0,0,0,-17697,-18062,-17755,17697,18062,17755,RUNNING
39278,3,0.00,0.00,0.00,0,0,0,-17703,-18021,-17780,17703,18021,17780,RUNNING
39301,3,0.00,0.00,0.00,0,0,0,-17674,-17980,-17778,17674,17980,17778,RUNNING
39324,3,0.00,0.00,0.00,0,0,0,-17637,-17964,-17742,17637,17964,17742,RUNNING
39347,3,0.00,0.00,0.00,0,0,0,-17625,-17980,-17701,17625,17980,17701,RUNNING
39372,3,0.00,0.00,0.00,0,0,0,-17648,-18013,-17686,17648,18013,17686,RUNNING
39395,3,0.00,0.00,0.00,0,0,0,-17695,-18024,-17698,17695,18024,17698,RUNNING
39418,3,0.00,0.00,0.00,0,0,0,-17715,-18003,-17733,17715,18003,17733,RUNNING
39441,3,0.00,0.00,0.00,0,0,0,-17701,-17958,-17755,17701,17958,17755,RUNNING
39464,3,0.00,0.00,0.00,0,0,0,-17659,-17922,-17758,17659,17922,17758,RUNNING
39487,3,0.00,0.00,0.00,0,0,0,-17634,-17918,-17725,17634,17918,17725,RUNNING
39523,3,0.00,0.00,0.00,0,0,0,-17659,-17977,-17660,17659,17977,17660,RUNNING
39548,3,0.00,0.00,0.00,0,0,0,-17716,-18013,-17645,17716,18013,17645,RUNNING
39573,3,0.00,0.00,0.00,0,0,0,-17744,-18016,-17665,17744,18016,17665,RUNNING
39598,3,0.00,0.00,0.00,0,0,0,-17734,-17977,-17702,17734,17977,17702,RUNNING
39623,3,0.00,0.00,0.00,0,0,0,-17693,-17924,-17724,17693,17924,17724,RUNNING
39648,3,0.00,0.00,0.00,0,0,0,-17657,-17897,-17722,17657,17897,17722,RUNNING
39673,3,0.00,0.00,0.00,0,0,0,-17655,-17906,-17679,17655,17906,17679,RUNNING
39700,3,0.00,0.00,0.00,0,0,0,-17703,-17961,-17633,17703,17961,17633,RUNNING
39725,3,0.00,0.00,0.00,0,0,0,-17749,-17990,-17631,17749,17990,17631,RUNNING
39750,3,0.00,0.00,0.00,0,0,0,-17768,-17974,-17654,17768,17974,17654,RUNNING
39775,3,0.00,0.00,0.00,0,0,0,-17747,-17923,-17688,17747,17923,17688,RUNNING
39800,3,0.00,0.00,0.00,0,0,0,-17704,-17889,-17704,17704,17889,17704,RUNNING
39825,3,0.00,0.00,0.00,0,0,0,-17677,-17884,-17694,17677,17884,17694,RUNNING
39850,3,0.00,0.00,0.00,0,0,0,-17689,-17911,-17646,17689,17911,17646,RUNNING
39877,3,0.00,0.00,0.00,0,0,0,-17737,-17951,-17607,17737,17951,17607,RUNNING
39902,3,0.00,0.00,0.00,0,0,0,-17770,-17956,-17614,17770,17956,17614,RUNNING
39927,3,0.00,0.00,0.00,0,0,0,-17768,-17918,-17643,17768,17918,17643,RUNNING
39952,3,0.00,0.00,0.00,0,0,0,-17730,-17866,-17673,17730,17866,17673,RUNNING
39977,3,0.00,0.00,0.00,0,0,0,-17689,-17842,-17679,17689,17842,17679,RUNNING
40002,3,0.00,0.00,0.00,0,0,0,-17669,-17850,-17660,17669,17850,17660,RUNNING
40027,3,0.00,0.00,0.00,0,0,0,-17697,-17890,-17611,17697,17890,17611,RUNNING
40054,3,0.00,0.00,0.00,0,0,0,-17748,-17916,-17598,17748,17916,17598,RUNNING
40079,3,0.00,0.00,0.00,0,0,0,-17780,-17904,-17617,17780,17904,17617,RUNNING
40104,3,0.00,0.00,0.00,0,0,0,-17766,-17861,-17659,17766,17861,17659,RUNNING
40129,3,0.00,0.00,0.00,0,0,0,-17726,-17823,-17684,17726,17823,17684,RUNNING
40154,3,0.00,0.00,0.00,0,0,0,-17697,-17820,-17688,17697,17820,17688,RUNNING
40179,3,0.00,0.00,0.00,0,0,0,-17700,-17850,-17645,17700,17850,17645,RUNNING
40206,3,0.00,0.00,0.00,0,0,0,-17743,-17886,-17583,17743,17886,17583,RUNNING
40231,3,0.00,0.00,0.00,0,0,0,-17781,-17891,-17566,17781,17891,17566,RUNNING
40256,3,0.00,0.00,0.00,0,0,0,-17786,-17858,-17582,17786,17858,17582,RUNNING
40281,3,0.00,0.00,0.00,0,0,0,-17754,-17808,-17624,17754,17808,17624,RUNNING
40306,3,0.00,0.00,0.00,0,0,0,-17712,-17785,-17652,17712,17785,17652,RUNNING
40331,3,0.00,0.00,0.00,0,0,0,-17695,-17798,-17655,17695,17798,17655,RUNNING
40356,3,0.00,0.00,0.00,0,0,0,-17715,-17845,-17630,17715,17845,17630,RUNNING
40383,3,0.00,0.00,0.00,0,0,0,-17764,-17870,-17574,17764,17870,17574,RUNNING
40408,3,0.00,0.00,0.00,0,0,0,-17788,-17853,-17559,17788,17853,17559,RUNNING
40433,3,0.00,0.00,0.00,0,0,0,-17773,-17803,-17576,17773,17803,17576,RUNNING
40458,3,0.00,0.00,0.00,0,0,0,-17730,-17770,-17620,17730,17770,17620,RUNNING
40483,3,0.00,0.00,0.00,0,0,0,-17703,-17769,-17653,17703,17769,17653,RUNNING
40508,3,0.00,0.00,0.00,0,0,0,-17704,-17807,-17664,17704,17807,17664,RUNNING
40533,3,0.00,0.00,0.00,0,0,0,-17745,-17842,-17620,17745,17842,17620,RUNNING
40560,3,0.00,0.00,0.00,0,0,0,-17780,-17848,-17561,17780,17848,17561,RUNNING
40585,3,0.00,0.00,0.00,0,0,0,-17784,-17809,-17537,17784,17809,17537,RUNNING
40610,3,0.00,0.00,0.00,0,0,0,-17752,-17755,-17552,17752,17755,17552,RUNNING
40635,3,0.00,0.00,0.00,0,0,0,-17712,-17728,-17584,17712,17728,17584,RUNNING
40660,3,0.00,0.00,0.00,0,0,0,-17696,-17749,-17611,17696,17749,17611,RUNNING
40685,3,0.00,0.00,0.00,0,0,0,-17716,-17801,-17612,17716,17801,17612,RUNNING
40710,3,0.00,0.00,0.00,0,0,0,-17759,-17831,-17606,17759,17831,17606,RUNNING
40737,3,0.00,0.00,0.00,0,0,0,-17780,-17815,-17567,17780,17815,17567,RUNNING
40762,3,0.00,0.00,0.00,0,0,0,-17760,-17771,-17560,17760,17771,17560,RUNNING
40874,3,0.00,0.00,0.00,0,0,0,-17471,-17770,-17765,17471,17770,17765,RUNNING
40978,3,0.00,0.00,0.00,0,0,0,-17348,-17874,-18005,17348,17874,18005,RUNNING
41121,3,0.00,0.00,0.00,0,0,0,-17696,-17846,-17824,17696,17846,17824,RUNNING
41286,3,0.00,0.00,0.00,0,0,0,-18193,-17399,-17274,18193,17399,17274,RUNNING
41313,3,0.00,0.00,0.00,0,0,0,-18252,-17319,-17219,18252,17319,17219,RUNNING
41338,3,0.00,0.00,0.00,0,0,0,-18255,-17289,-17221,18255,17289,17221,RUNNING
41363,3,0.00,0.00,0.00,0,0,0,-18228,-17295,-17255,18228,17295,17255,RUNNING
41388,3,0.00,0.00,0.00,0,0,0,-18183,-17333,-17297,18183,17333,17297,RUNNING
41413,3,0.00,0.00,0.00,0,0,0,-18150,-17377,-17330,18150,17377,17330,RUNNING
41438,3,0.00,0.00,0.00,0,0,0,-18144,-17401,-17318,18144,17401,17318,RUNNING
41463,3,0.00,0.00,0.00,0,0,0,-18159,-17385,-17282,18159,17385,17282,RUNNING
41490,3,0.00,0.00,0.00,0,0,0,-18167,-17341,-17267,18167,17341,17267,RUNNING
41515,3,0.00,0.00,0.00,0,0,0,-18150,-17329,-17283,18150,17329,17283,RUNNING
41540,3,0.00,0.00,0.00,0,0,0,-18110,-17347,-17319,18110,17347,17319,RUNNING
41565,3,0.00,0.00,0.00,0,0,0,-18062,-17398,-17366,18062,17398,17366,RUNNING
41590,3,0.00,0.00,0.00,0,0,0,-18043,-17437,-17388,18043,17437,17388,RUNNING
41615,3,0.00,0.00,0.00,0,0,0,-18059,-17449,-17373,18059,17449,17373,RUNNING
41640,3,0.00,0.00,0.00,0,0,0,-18091,-17416,-17339,18091,17416,17339,RUNNING
41667,3,0.00,0.00,0.00,0,0,0,-18100,-17373,-17331,18100,17373,17331,RUNNING
41692,3,0.00,0.00,0.00,0,0,0,-18074,-17362,-17350,18074,17362,17350,RUNNING
41717,3,0.00,0.00,0.00,0,0,0,-18028,-17389,-17395,18028,17389,17395,RUNNING
41742,3,0.00,0.00,0.00,0,0,0,-17994,-17443,-17439,17994,17443,17439,RUNNING
41767,3,0.00,0.00,0.00,0,0,0,-17992,-17474,-17454,17992,17474,17454,RUNNING
41792,3,0.00,0.00,0.00,0,0,0,-18022,-17472,-17432,18022,17472,17432,RUNNING
41819,3,0.00,0.00,0.00,0,0,0,-18047,-17427,-17385,18047,17427,17385,RUNNING
41844,3,0.00,0.00,0.00,0,0,0,-18036,-17394,-17374,18036,17394,17374,RUNNING
41869,3,0.00,0.00,0.00,0,0,0,-18000,-17394,-17388,18000,17394,17388,RUNNING
41894,3,0.00,0.00,0.00,0,0,0,-17963,-17434,-17424,17963,17434,17424,RUNNING
41919,3,0.00,0.00,0.00,0,0,0,-17951,-17484,-17463,17951,17484,17463,RUNNING
41944,3,0.00,0.00,0.00,0,0,0,-17961,-17512,-17476,17961,17512,17476,RUNNING
41969,3,0.00,0.00,0.00,0,0,0,-17983,-17496,-17477,17983,17496,17477,RUNNING
41996,3,0.00,0.00,0.00,0,0,0,-17980,-17442,-17430,17980,17442,17430,RUNNING
42021,3,0.00,0.00,0.00,0,0,0,-17948,-17419,-17406,17948,17419,17406,RUNNING
42046,3,0.00,0.00,0.00,0,0,0,-17914,-17432,-17410,17914,17432,17410,RUNNING
42071,3,0.00,0.00,0.00,0,0,0,-17894,-17483,-17439,17894,17483,17439,RUNNING
42096,3,0.00,0.00,0.00,0,0,0,-17911,-17527,-17478,17911,17527,17478,RUNNING
42121,3,0.00,0.00,0.00,0,0,0,-17941,-17537,-17510,17941,17537,17510,RUNNING
42146,3,0.00,0.00,0.00,0,0,0,-17953,-17501,-17512,17953,17501,17512,RUNNING
42173,3,0.00,0.00,0.00,0,0,0,-17936,-17457,-17460,17936,17457,17460,RUNNING
42198,3,0.00,0.00,0.00,0,0,0,-17896,-17445,-17414,17896,17445,17414,RUNNING
42223,3,0.00,0.00,0.00,0,0,0,-17853,-17472,-17411,17853,17472,17411,RUNNING
42248,3,0.00,0.00,0.00,0,0,0,-17848,-17530,-17430,17848,17530,17430,RUNNING
42273,3,0.00,0.00,0.00,0,0,0,-17877,-17560,-17467,17877,17560,17467,RUNNING
42298,3,0.00,0.00,0.00,0,0,0,-17906,-17551,-17503,17906,17551,17503,RUNNING
42323,3,0.00,0.00,0.00,0,0,0,-17911,-17504,-17508,17911,17504,17508,RUNNING
42350,3,0.00,0.00,0.00,0,0,0,-17876,-17477,-17494,17876,17477,17494,RUNNING
42375,3,0.00,0.00,0.00,0,0,0,-17828,-17490,-17458,17828,17490,17458,RUNNING
42400,3,0.00,0.00,0.00,0,0,0,-17805,-17540,-17458,17805,17540,17458,RUNNING
42425,3,0.00,0.00,0.00,0,0,0,-17814,-17578,-17483,17814,17578,17483,RUNNING
42450,3,0.00,0.00,0.00,0,0,0,-17851,-17578,-17526,17851,17578,17526,RUNNING
42475,3,0.00,0.00,0.00,0,0,0,-17875,-17544,-17544,17875,17544,17544,RUNNING
42502,3,0.00,0.00,0.00,0,0,0,-17858,-17505,-17531,17858,17505,17531,RUNNING
42527,3,0.00,0.00,0.00,0,0,0,-17813,-17508,-17492,17813,17508,17492,RUNNING
42552,3,0.00,0.00,0.00,0,0,0,-17779,-17550,-17479,17779,17550,17479,RUNNING
42577,3,0.00,0.00,0.00,0,0,0,-17778,-17596,-17494,17778,17596,17494,RUNNING
42602,3,0.00,0.00,0.00,0,0,0,-17810,-17611,-17533,17810,17611,17533,RUNNING
42627,3,0.00,0.00,0.00,0,0,0,-17839,-17591,-17564,17839,17591,17564,RUNNING
42652,3,0.00,0.00,0.00,0,0,0,-17843,-17550,-17573,17843,17550,17573,RUNNING
42679,3,0.00,0.00,0.00,0,0,0,-17807,-17528,-17562,17807,17528,17562,RUNNING
42704,3,0.00,0.00,0.00,0,0,0,-17761,-17555,-17520,17761,17555,17520,RUNNING
42729,3,0.00,0.00,0.00,0,0,0,-17741,-17602,-17506,17741,17602,17506,RUNNING
42754,3,0.00,0.00,0.00,0,0,0,-17759,-17627,-17525,17759,17627,17525,RUNNING
42779,3,0.00,0.00,0.00,0,0,0,-17800,-17618,-17572,17800,17618,17572,RUNNING
42804,3,0.00,0.00,0.00,0,0,0,-17821,-17575,-17607,17821,17575,17607,RUNNING
42829,3,0.00,0.00,0.00,0,0,0,-17807,-17546,-17609,17807,17546,17609,RUNNING
42856,3,0.00,0.00,0.00,0,0,0,-17760,-17552,-17565,17760,17552,17565,RUNNING
42881,3,0.00,0.00,0.00,0,0,0,-17727,-17594,-17527,17727,17594,17527,RUNNING
42906,3,0.00,0.00,0.00,0,0,0,-17722,-17629,-17526,17722,17629,17526,RUNNING
42931,3,0.00,0.00,0.00,0,0,0,-17753,-17638,-17547,17753,17638,17547,RUNNING
42956,3,0.00,0.00,0.00,0,0,0,-17792,-17611,-17580,17792,17611,17580,RUNNING
42981,3,0.00,0.00,0.00,0,0,0,-17807,-17572,-17596,17807,17572,17596,RUNNING
43006,3,0.00,0.00,0.00,0,0,0,-17788,-17556,-17597,17788,17556,17597,RUNNING
43033,3,0.00,0.00,0.00,0,0,0,-17743,-17580,-17564,17743,17580,17564,RUNNING
43058,3,0.00,0.00,0.00,0,0,0,-17712,-17628,-17533,17712,17628,17533,RUNNING
43083,3,0.00,0.00,0.00,0,0,0,-17710,-17655,-17535,17710,17655,17535,RUNNING
43108,3,0.00,0.00,0.00,0,0,0,-17747,-17649,-17568,17747,17649,17568,RUNNING
43133,3,0.00,0.00,0.00,0,0,0,-17779,-17613,-17608,17779,17613,17608,RUNNING
43158,3,0.00,0.00,0.00,0,0,0,-17784,-17577,-17626,17784,17577,17626,RUNNING
43185,3,0.00,0.00,0.00,0,0,0,-17748,-17573,-17609,17748,17573,17609,RUNNING
43210,3,0.00,0.00,0.00,0,0,0,-17705,-17612,-17562,17705,17612,17562,RUNNING
43235,3,0.00,0.00,0.00,0,0,0,-17686,-17657,-17539,17686,17657,17539,RUNNING
43260,3,0.00,0.00,0.00,0,0,0,-17703,-17678,-17551,17703,17678,17551,RUNNING
43285,3,0.00,0.00,0.00,0,0,0,-17747,-17659,-17584,17747,17659,17584,RUNNING
43310,3,0.00,0.00,0.00,0,0,0,-17771,-17614,-17615,17771,17614,17615,RUNNING
43335,3,0.00,0.00,0.00,0,0,0,-17758,-17591,-17620,17758,17591,17620,RUNNING
43362,3,0.00,0.00,0.00,0,0,0,-17712,-17602,-17615,17712,17602,17615,RUNNING
43387,3,0.00,0.00,0.00,0,0,0,-17677,-17649,-17570,17677,17649,17570,RUNNING
43412,3,0.00,0.00,0.00,0,0,0,-17673,-17685,-17546,17673,17685,17546,RUNNING
43437,3,0.00,0.00,0.00,0,0,0,-17711,-17689,-17550,17711,17689,17550,RUNNING
43462,3,0.00,0.00,0.00,0,0,0,-17752,-17650,-17581,17752,17650,17581,RUNNING
43487,3,0.00,0.00,0.00,0,0,0,-17768,-17609,-17622,17768,17609,17622,RUNNING
43512,3,0.00,0.00,0.00,0,0,0,-17744,-17594,-17636,17744,17594,17636,RUNNING
43539,3,0.00,0.00,0.00,0,0,0,-17695,-17618,-17637,17695,17618,17637,RUNNING
43564,3,0.00,0.00,0.00,0,0,0,-17663,-17664,-17603,17663,17664,17603,RUNNING
43589,3,0.00,0.00,0.00,0,0,0,-17676,-17688,-17570,17676,17688,17570,RUNNING
43614,3,0.00,0.00,0.00,0,0,0,-17725,-17677,-17571,17725,17677,17571,RUNNING
43639,3,0.00,0.00,0.00,0,0,0,-17749,-17632,-17591,17749,17632,17591,RUNNING
43664,3,0.00,0.00,0.00,0,0,0,-17739,-17602,-17621,17739,17602,17621,RUNNING
43689,3,0.00,0.00,0.00,0,0,0,-17696,-17603,-17636,17696,17603,17636,RUNNING
43716,3,0.00,0.00,0.00,0,0,0,-17658,-17643,-17636,17658,17643,17636,RUNNING
43858,3,0.00,0.00,0.00,0,0,0,-17934,-17874,-17372,17934,17874,17372,RUNNING
43883,3,0.00,0.00,0.00,0,0,0,-17994,-17893,-17338,17994,17893,17338,RUNNING
43908,3,0.00,0.00,0.00,0,0,0,-18032,-17882,-17337,18032,17882,17337,RUNNING
43933,3,0.00,0.00,0.00,0,0,0,-18029,-17841,-17365,18029,17841,17365,RUNNING
43958,3,0.00,0.00,0.00,0,0,0,-17992,-17808,-17412,17992,17808,17412,RUNNING
43985,3,0.00,0.00,0.00,0,0,0,-17948,-17809,-17448,17948,17809,17448,RUNNING
44010,3,0.00,0.00,0.00,0,0,0,-17928,-17847,-17442,17928,17847,17442,RUNNING
44035,3,0.00,0.00,0.00,0,0,0,-17937,-17878,-17395,17937,17878,17395,RUNNING
44167,3,0.00,0.00,0.00,0,0,0,-18097,-17610,-17566,18097,17610,17566,RUNNING
44192,3,0.00,0.00,0.00,0,0,0,-18107,-17534,-17633,18107,17534,17633,RUNNING
44217,3,0.00,0.00,0.00,0,0,0,-18088,-17485,-17673,18088,17485,17673,RUNNING
44242,3,0.00,0.00,0.00,0,0,0,-18043,-17481,-17677,18043,17481,17677,RUNNING
44269,3,0.00,0.00,0.00,0,0,0,-17992,-17534,-17670,17992,17534,17670,RUNNING
44294,3,0.00,0.00,0.00,0,0,0,-17981,-17585,-17620,17981,17585,17620,RUNNING
44319,3,0.00,0.00,0.00,0,0,0,-17997,-17607,-17592,17997,17607,17592,RUNNING
44344,3,0.00,0.00,0.00,0,0,0,-18020,-17593,-17598,18020,17593,17598,RUNNING
44474,3,0.00,0.00,0.00,0,0,0,-17808,-17241,-17899,17808,17241,17899,RUNNING
44499,3,0.00,0.00,0.00,0,0,0,-17729,-17191,-17964,17729,17191,17964,RUNNING
44524,3,0.00,0.00,0.00,0,0,0,-17679,-17175,-17997,17679,17175,17997,RUNNING
44551,3,0.00,0.00,0.00,0,0,0,-17675,-17191,-17997,17675,17191,17997,RUNNING
44576,3,0.00,0.00,0.00,0,0,0,-17713,-17239,-17983,17713,17239,17983,RUNNING
44601,3,0.00,0.00,0.00,0,0,0,-17757,-17283,-17937,17757,17283,17937,RUNNING
44626,3,0.00,0.00,0.00,0,0,0,-17774,-17305,-17902,17774,17305,17902,RUNNING
44651,3,0.00,0.00,0.00,0,0,0,-17755,-17288,-17896,17755,17288,17896,RUNNING
44784,3,0.00,0.00,0.00,0,0,0,-17375,-17131,-18170,17375,17131,18170,RUNNING
44809,3,0.00,0.00,0.00,0,0,0,-17305,-17128,-18223,17305,17128,18223,RUNNING
44836,3,0.00,0.00,0.00,0,0,0,-17271,-17155,-18237,17271,17155,18237,RUNNING
44861,3,0.00,0.00,0.00,0,0,0,-17281,-17198,-18236,17281,17198,18236,RUNNING
44886,3,0.00,0.00,0.00,0,0,0,-17321,-17237,-18208,17321,17237,18208,RUNNING
44911,3,0.00,0.00,0.00,0,0,0,-17367,-17241,-18148,17367,17241,18148,RUNNING
44936,3,0.00,0.00,0.00,0,0,0,-17391,-17214,-18104,17391,17214,18104,RUNNING
44961,3,0.00,0.00,0.00,0,0,0,-17367,-17199,-18093,17367,17199,18093,RUNNING
44988,3,0.00,0.00,0.00,0,0,0,-17323,-17213,-18101,17323,17213,18101,RUNNING
45013,3,0.00,0.00,0.00,0,0,0,-17307,-17254,-18108,17307,17254,18108,RUNNING
45038,3,0.00,0.00,0.00,0,0,0,-17322,-17302,-18110,17322,17302,18110,RUNNING
45063,3,0.00,0.00,0.00,0,0,0,-17369,-17320,-18106,17369,17320,18106,RUNNING
45088,3,0.00,0.00,0.00,0,0,0,-17414,-17306,-18041,17414,17306,18041,RUNNING
45113,3,0.00,0.00,0.00,0,0,0,-17424,-17273,-17986,17424,17273,17986,RUNNING
45138,3,0.00,0.00,0.00,0,0,0,-17385,-17267,-17957,17385,17267,17957,RUNNING
45165,3,0.00,0.00,0.00,0,0,0,-17343,-17297,-17962,17343,17297,17962,RUNNING
45190,3,0.00,0.00,0.00,0,0,0,-17330,-17349,-17974,17330,17349,17974,RUNNING
45215,3,0.00,0.00,0.00,0,0,0,-17353,-17384,-17984,17353,17384,17984,RUNNING
45240,3,0.00,0.00,0.00,0,0,0,-17403,-17379,-17984,17403,17379,17984,RUNNING
45265,3,0.00,0.00,0.00,0,0,0,-17444,-17341,-17956,17444,17341,17956,RUNNING
45290,3,0.00,0.00,0.00,0,0,0,-17440,-17325,-17906,17440,17325,17906,RUNNING
45315,3,0.00,0.00,0.00,0,0,0,-17394,-17335,-17875,17394,17335,17875,RUNNING
45342,3,0.00,0.00,0.00,0,0,0,-17366,-17387,-17884,17366,17387,17884,RUNNING
45367,3,0.00,0.00,0.00,0,0,0,-17376,-17439,-17897,17376,17439,17897,RUNNING
45392,3,0.00,0.00,0.00,0,0,0,-17424,-17463,-17920,17424,17463,17920,RUNNING
45417,3,0.00,0.00,0.00,0,0,0,-17484,-17448,-17920,17484,17448,17920,RUNNING
45442,3,0.00,0.00,0.00,0,0,0,-17504,-17404,-17897,17504,17404,17897,RUNNING
45467,3,0.00,0.00,0.00,0,0,0,-17485,-17389,-17838,17485,17389,17838,RUNNING
45494,3,0.00,0.00,0.00,0,0,0,-17427,-17410,-17808,17427,17410,17808,RUNNING
45519,3,0.00,0.00,0.00,0,0,0,-17406,-17463,-17816,17406,17463,17816,RUNNING
45544,3,0.00,0.00,0.00,0,0,0,-17421,-17500,-17831,17421,17500,17831,RUNNING
45569,3,0.00,0.00,0.00,0,0,0,-17481,-17502,-17855,17481,17502,17855,RUNNING
45594,3,0.00,0.00,0.00,0,0,0,-17517,-17463,-17857,17517,17463,17857,RUNNING
45619,3,0.00,0.00,0.00,0,0,0,-17523,-17429,-17831,17523,17429,17831,RUNNING
45644,3,0.00,0.00,0.00,0,0,0,-17490,-17425,-17782,17490,17425,17782,RUNNING
45671,3,0.00,0.00,0.00,0,0,0,-17436,-17465,-17761,17436,17465,17761,RUNNING
45696,3,0.00,0.00,0.00,0,0,0,-17417,-17517,-17772,17417,17517,17772,RUNNING
45721,3,0.00,0.00,0.00,0,0,0,-17447,-17544,-17800,17447,17544,17800,RUNNING
45746,3,0.00,0.00,0.00,0,0,0,-17505,-17538,-17824,17505,17538,17824,RUNNING
45771,3,0.00,0.00,0.00,0,0,0,-17531,-17492,-17825,17531,17492,17825,RUNNING
45796,3,0.00,0.00,0.00,0,0,0,-17515,-17462,-17794,17515,17462,17794,RUNNING
45821,3,0.00,0.00,0.00,0,0,0,-17471,-17469,-17746,17471,17469,17746,RUNNING
45849,3,0.00,0.00,0.00,0,0,0,-17444,-17525,-17727,17444,17525,17727,RUNNING
45874,3,0.00,0.00,0.00,0,0,0,-17469,-17572,-17736,17469,17572,17736,RUNNING
45899,3,0.00,0.00,0.00,0,0,0,-17517,-17592,-17765,17517,17592,17765,RUNNING
45924,3,0.00,0.00,0.00,0,0,0,-17546,-17578,-17792,17546,17578,17792,RUNNING
